case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_type,case:priority,cost:amount
case_0904,review_in_progress,2024-02-07 14:49:56.537214-05:00,reviewer_003,complete,existing_business,normal,52.84
case_0904,health_inspection,2024-02-12 09:00:00-05:00,inspector_003,complete,existing_business,normal,54.23
case_0904,approved,2024-02-16 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0905,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0905,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,low,55.64
case_0905,assigned_to_reviewer,2024-01-05 09:12:30.693800-05:00,,complete,existing_business,low,0.0
case_0905,review_in_progress,2024-01-05 09:37:33.730291-05:00,reviewer_004,complete,existing_business,low,35.23
case_0905,request_additional_info,2024-01-11 09:00:00-05:00,,complete,existing_business,low,0.0
case_0905,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0905,review_in_progress,2024-01-18 15:26:31.640935-05:00,reviewer_002,complete,existing_business,low,68.32
case_0905,health_inspection,2024-01-22 16:08:36.795338-05:00,inspector_002,complete,existing_business,low,45.87
case_0905,approved,2024-01-29 09:00:00-05:00,,complete,existing_business,low,0.0
case_0906,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0906,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,high,45.22
case_0906,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0906,review_in_progress,2024-01-08 09:28:00.990496-05:00,reviewer_004,complete,existing_business,high,36.1
case_0906,health_inspection,2024-01-12 09:00:00-05:00,inspector_003,complete,existing_business,high,45.56
case_0906,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0907,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0907,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,73.35
case_0907,rejected,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0908,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0908,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,41.46
case_0908,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0908,review_in_progress,2024-01-08 09:18:34.448637-05:00,reviewer_003,complete,new_business,normal,28.05
case_0908,health_inspection,2024-01-12 13:44:37.658422-05:00,inspector_001,complete,new_business,normal,47.62
case_0908,rejected,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0909,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0909,intake_validation,2024-01-03 13:34:56.540430-05:00,clerk_001,complete,renewal,normal,61.71
case_0909,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0909,review_in_progress,2024-01-05 09:13:40.395044-05:00,reviewer_002,complete,renewal,normal,48.34
case_0909,health_inspection,2024-01-12 09:00:00-05:00,inspector_001,complete,renewal,normal,48.36
case_0909,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0910,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0910,intake_validation,2024-01-03 09:53:34.232354-05:00,clerk_003,complete,renewal,low,41.58
case_0910,assigned_to_reviewer,2024-01-05 14:59:44.486882-05:00,,complete,renewal,low,0.0
case_0910,review_in_progress,2024-01-05 15:10:38.543427-05:00,reviewer_002,complete,renewal,low,37.25
case_0910,health_inspection,2024-01-09 09:00:00-05:00,inspector_003,complete,renewal,low,34.38
case_0910,approved,2024-01-11 09:00:00-05:00,,complete,renewal,low,0.0
case_0911,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,normal,48.29
case_0911,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,review_in_progress,2024-01-05 09:26:45.366029-05:00,reviewer_004,complete,renewal,normal,52.57
case_0911,request_additional_info,2024-01-09 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,review_in_progress,2024-01-18 12:35:55.781215-05:00,reviewer_002,complete,renewal,normal,59.38
case_0911,request_additional_info,2024-01-22 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,applicant_provided_info,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0911,review_in_progress,2024-01-31 15:46:29.740593-05:00,reviewer_003,complete,renewal,normal,77.03
case_0911,health_inspection,2024-02-05 09:00:00-05:00,inspector_002,complete,renewal,normal,68.19
case_0911,approved,2024-02-12 09:00:00-05:00,,complete,renewal,normal,0.0
case_0912,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0912,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,53.3
case_0912,assigned_to_reviewer,2024-01-05 11:04:26.357183-05:00,,complete,new_business,normal,0.0
case_0912,review_in_progress,2024-01-05 11:28:32.044876-05:00,reviewer_003,complete,new_business,normal,36.7
case_0912,health_inspection,2024-01-09 10:05:04.904168-05:00,inspector_002,complete,new_business,normal,49.62
case_0912,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0913,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0913,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,low,44.68
case_0913,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0913,review_in_progress,2024-01-08 09:17:19.537966-05:00,reviewer_004,complete,new_business,low,33.58
case_0913,request_additional_info,2024-01-11 12:57:32.683578-05:00,,complete,new_business,low,0.0
case_0913,applicant_provided_info,2024-01-18 09:00:00-05:00,,complete,new_business,low,0.0
case_0913,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_004,complete,new_business,low,30.43
case_0913,health_inspection,2024-01-25 09:00:00-05:00,inspector_001,complete,new_business,low,66.87
case_0913,approved,2024-01-30 09:00:00-05:00,,complete,new_business,low,0.0
case_0914,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,intake_validation,2024-01-03 10:59:26.377639-05:00,clerk_003,complete,existing_business,low,67.57
case_0914,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,review_in_progress,2024-01-08 09:22:12.195382-05:00,reviewer_004,complete,existing_business,low,63.55
case_0914,request_additional_info,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_004,complete,existing_business,low,46.91
case_0914,request_additional_info,2024-01-31 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,applicant_provided_info,2024-02-05 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,review_in_progress,2024-02-08 09:00:00-05:00,reviewer_002,complete,existing_business,low,52.09
case_0914,request_additional_info,2024-02-12 16:51:42.309021-05:00,,complete,existing_business,low,0.0
case_0914,applicant_provided_info,2024-02-20 09:00:00-05:00,,complete,existing_business,low,0.0
case_0914,review_in_progress,2024-02-23 09:00:00-05:00,reviewer_004,complete,existing_business,low,34.92
case_0914,health_inspection,2024-02-26 09:00:00-05:00,inspector_001,complete,existing_business,low,55.48
case_0914,approved,2024-02-28 09:00:00-05:00,,complete,existing_business,low,0.0
case_0915,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0915,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,normal,39.1
case_0915,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0915,review_in_progress,2024-01-08 09:20:58.224417-05:00,reviewer_001,complete,existing_business,normal,44.03
case_0915,health_inspection,2024-01-10 09:00:00-05:00,inspector_002,complete,existing_business,normal,33.97
case_0915,rejected,2024-01-16 10:16:50.182017-05:00,,complete,existing_business,normal,0.0
case_0916,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0916,intake_validation,2024-01-03 10:39:42.577985-05:00,clerk_003,complete,new_business,normal,46.73
case_0916,assigned_to_reviewer,2024-01-04 12:13:52.568192-05:00,,complete,new_business,normal,0.0
case_0916,review_in_progress,2024-01-04 12:37:06.153833-05:00,reviewer_004,complete,new_business,normal,51.82
case_0916,request_additional_info,2024-01-10 09:00:00-05:00,,complete,new_business,normal,0.0
case_0916,applicant_provided_info,2024-01-17 09:00:00-05:00,,complete,new_business,normal,0.0
case_0916,review_in_progress,2024-01-19 16:38:50.885096-05:00,reviewer_003,complete,new_business,normal,30.01
case_0916,health_inspection,2024-01-23 11:51:22.767867-05:00,inspector_002,complete,new_business,normal,74.74
case_0916,approved,2024-01-25 10:56:56.022848-05:00,,complete,new_business,normal,0.0
case_0917,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0917,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,50.54
case_0917,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0917,review_in_progress,2024-01-08 09:17:52.591456-05:00,reviewer_003,complete,existing_business,normal,58.71
case_0917,health_inspection,2024-01-11 15:46:27.446186-05:00,inspector_001,complete,existing_business,normal,38.6
case_0917,rejected,2024-01-18 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0918,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0918,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,low,47.17
case_0918,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0918,review_in_progress,2024-01-08 09:07:11.466473-05:00,reviewer_004,complete,new_business,low,53.27
case_0918,health_inspection,2024-01-12 13:46:11.841517-05:00,inspector_001,complete,new_business,low,37.25
case_0918,approved,2024-01-16 09:00:00-05:00,,complete,new_business,low,0.0
case_0919,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0919,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,normal,73.28
case_0919,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0919,review_in_progress,2024-01-08 09:25:58.952632-05:00,reviewer_001,complete,renewal,normal,32.77
case_0919,health_inspection,2024-01-11 13:14:05.275205-05:00,inspector_001,complete,renewal,normal,58.6
case_0919,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0920,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0920,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,high,31.95
case_0920,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0920,review_in_progress,2024-01-08 09:12:41.297823-05:00,reviewer_004,complete,renewal,high,42.37
case_0920,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,renewal,high,44.44
case_0920,approved,2024-01-22 09:00:00-05:00,,complete,renewal,high,0.0
case_0921,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0921,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,53.07
case_0921,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0921,review_in_progress,2024-01-08 09:14:22.257777-05:00,reviewer_004,complete,new_business,normal,42.35
case_0921,request_additional_info,2024-01-11 13:24:47.258901-05:00,,complete,new_business,normal,0.0
case_0921,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0921,review_in_progress,2024-01-18 09:05:23.644269-05:00,reviewer_003,complete,new_business,normal,75.19
case_0921,health_inspection,2024-01-23 09:00:00-05:00,inspector_002,complete,new_business,normal,62.57
case_0921,approved,2024-01-26 09:53:13.138487-05:00,,complete,new_business,normal,0.0
case_0922,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0922,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,normal,62.26
case_0922,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0922,review_in_progress,2024-01-08 09:16:07.954662-05:00,reviewer_004,complete,renewal,normal,64.73
case_0922,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,renewal,normal,35.66
case_0922,approved,2024-01-22 09:00:00-05:00,,complete,renewal,normal,0.0
case_0923,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,high,59.68
case_0923,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,review_in_progress,2024-01-08 09:21:57.313921-05:00,reviewer_001,complete,new_business,high,32.63
case_0923,request_additional_info,2024-01-11 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_002,complete,new_business,high,24.53
case_0923,request_additional_info,2024-01-24 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,applicant_provided_info,2024-01-26 13:02:20.895379-05:00,,complete,new_business,high,0.0
case_0923,review_in_progress,2024-01-29 09:00:00-05:00,reviewer_004,complete,new_business,high,59.24
case_0923,request_additional_info,2024-02-05 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,applicant_provided_info,2024-02-12 09:00:00-05:00,,complete,new_business,high,0.0
case_0923,review_in_progress,2024-02-14 15:59:39.891316-05:00,reviewer_004,complete,new_business,high,66.56
case_0923,health_inspection,2024-02-20 09:00:00-05:00,inspector_002,complete,new_business,high,41.44
case_0923,approved,2024-02-26 09:00:00-05:00,,complete,new_business,high,0.0
case_0924,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0924,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,51.07
case_0924,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0924,review_in_progress,2024-01-08 09:28:35.314153-05:00,reviewer_004,complete,new_business,normal,78.13
case_0924,request_additional_info,2024-01-12 09:00:00-05:00,,complete,new_business,normal,0.0
case_0924,withdrawn,2024-01-17 09:00:00-05:00,,complete,new_business,normal,0.0
case_0925,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0925,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,high,73.08
case_0925,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0925,review_in_progress,2024-01-08 09:29:26.873681-05:00,reviewer_001,complete,renewal,high,59.91
case_0925,health_inspection,2024-01-10 09:00:00-05:00,inspector_001,complete,renewal,high,39.84
case_0925,rejected,2024-01-16 09:00:00-05:00,,complete,renewal,high,0.0
case_0926,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0926,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,high,58.23
case_0926,assigned_to_reviewer,2024-01-05 10:43:35.999065-05:00,,complete,new_business,high,0.0
case_0926,review_in_progress,2024-01-05 10:53:11.891767-05:00,reviewer_001,complete,new_business,high,50.87
case_0926,health_inspection,2024-01-08 09:00:00-05:00,inspector_001,complete,new_business,high,14.39
case_0926,approved,2024-01-11 12:44:32.104412-05:00,,complete,new_business,high,0.0
case_0927,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0927,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,low,32.8
case_0927,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0927,review_in_progress,2024-01-08 09:06:19.641718-05:00,reviewer_003,complete,renewal,low,58.05
case_0927,health_inspection,2024-01-11 09:00:00-05:00,inspector_003,complete,renewal,low,51.01
case_0927,approved,2024-01-16 09:00:00-05:00,,complete,renewal,low,0.0
case_0928,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0928,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,normal,35.58
case_0928,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0928,review_in_progress,2024-01-08 09:13:19.308762-05:00,reviewer_004,complete,renewal,normal,77.6
case_0928,request_additional_info,2024-01-12 09:00:00-05:00,,complete,renewal,normal,0.0
case_0928,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0928,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,renewal,normal,41.74
case_0928,health_inspection,2024-01-24 09:04:27.245591-05:00,inspector_001,complete,renewal,normal,59.74
case_0928,approved,2024-01-29 09:00:00-05:00,,complete,renewal,normal,0.0
case_0929,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0929,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,high,48.9
case_0929,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0929,review_in_progress,2024-01-08 09:28:33.281328-05:00,reviewer_003,complete,new_business,high,59.91
case_0929,health_inspection,2024-01-11 16:21:39.589784-05:00,inspector_002,complete,new_business,high,36.31
case_0929,approved,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0930,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0930,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,high,56.01
case_0930,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0930,review_in_progress,2024-01-08 09:21:36.639902-05:00,reviewer_003,complete,existing_business,high,55.55
case_0930,health_inspection,2024-01-11 09:00:00-05:00,inspector_002,complete,existing_business,high,77.64
case_0930,approved,2024-01-17 09:00:00-05:00,,complete,existing_business,high,0.0
case_0931,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0931,intake_validation,2024-01-03 16:39:32.595920-05:00,clerk_003,complete,renewal,normal,59.11
case_0931,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0931,review_in_progress,2024-01-05 09:06:11.794392-05:00,reviewer_002,complete,renewal,normal,51.85
case_0931,request_additional_info,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0931,applicant_provided_info,2024-01-22 09:00:00-05:00,,complete,renewal,normal,0.0
case_0931,review_in_progress,2024-01-25 09:00:00-05:00,reviewer_002,complete,renewal,normal,75.22
case_0931,request_additional_info,2024-01-30 09:00:00-05:00,,complete,renewal,normal,0.0
case_0931,withdrawn,2024-02-05 09:00:00-05:00,,complete,renewal,normal,0.0
case_0932,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0932,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,normal,81.22
case_0932,assigned_to_reviewer,2024-01-05 14:16:37.404555-05:00,,complete,new_business,normal,0.0
case_0932,review_in_progress,2024-01-05 14:39:21.375330-05:00,reviewer_004,complete,new_business,normal,59.49
case_0932,health_inspection,2024-01-09 12:19:32.204578-05:00,inspector_003,complete,new_business,normal,51.39
case_0932,approved,2024-01-11 09:00:00-05:00,,complete,new_business,normal,0.0
case_0933,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0933,intake_validation,2024-01-03 14:22:16.053640-05:00,clerk_003,complete,new_business,normal,50.51
case_0933,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0933,review_in_progress,2024-01-08 09:09:24.820178-05:00,reviewer_003,complete,new_business,normal,40.33
case_0933,health_inspection,2024-01-11 09:00:00-05:00,inspector_001,complete,new_business,normal,38.61
case_0933,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0934,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0934,intake_validation,2024-01-03 10:13:36.125086-05:00,clerk_001,complete,new_business,normal,52.87
case_0934,assigned_to_reviewer,2024-01-04 13:23:16.072336-05:00,,complete,new_business,normal,0.0
case_0934,review_in_progress,2024-01-04 13:36:17.352415-05:00,reviewer_002,complete,new_business,normal,51.71
case_0934,request_additional_info,2024-01-11 12:23:11.012807-05:00,,complete,new_business,normal,0.0
case_0934,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0934,review_in_progress,2024-01-18 10:52:53.109576-05:00,reviewer_004,complete,new_business,normal,10.0
case_0934,request_additional_info,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0934,applicant_provided_info,2024-01-24 16:40:06.284465-05:00,,complete,new_business,normal,0.0
case_0934,review_in_progress,2024-01-29 09:00:00-05:00,reviewer_001,complete,new_business,normal,61.26
case_0934,health_inspection,2024-01-31 13:54:54.901289-05:00,inspector_002,complete,new_business,normal,76.7
case_0934,approved,2024-02-09 09:00:00-05:00,,complete,new_business,normal,0.0
case_0935,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0935,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,50.8
case_0935,rejected,2024-01-05 13:52:19.829287-05:00,,complete,renewal,normal,0.0
case_0936,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0936,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,low,38.46
case_0936,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0936,review_in_progress,2024-01-08 09:08:00.724228-05:00,reviewer_002,complete,renewal,low,52.74
case_0936,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,renewal,low,39.37
case_0936,approved,2024-01-23 09:00:00-05:00,,complete,renewal,low,0.0
case_0937,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0937,intake_validation,2024-01-03 12:25:41.261191-05:00,clerk_003,complete,existing_business,normal,45.54
case_0937,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0937,review_in_progress,2024-01-05 09:28:51.266299-05:00,reviewer_004,complete,existing_business,normal,35.02
case_0937,health_inspection,2024-01-10 09:00:00-05:00,inspector_003,complete,existing_business,normal,45.04
case_0937,approved,2024-01-17 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0938,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0938,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,62.86
case_0938,assigned_to_reviewer,2024-01-05 15:56:53.273045-05:00,,complete,renewal,normal,0.0
case_0938,review_in_progress,2024-01-05 16:05:27.449480-05:00,reviewer_002,complete,renewal,normal,51.74
case_0938,health_inspection,2024-01-10 15:10:50.302411-05:00,inspector_003,complete,renewal,normal,33.9
case_0938,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0939,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,high,60.74
case_0939,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,review_in_progress,2024-01-08 09:21:40.570470-05:00,reviewer_004,complete,existing_business,high,40.28
case_0939,request_additional_info,2024-01-12 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_003,complete,existing_business,high,42.36
case_0939,request_additional_info,2024-01-24 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,applicant_provided_info,2024-01-31 09:00:00-05:00,,complete,existing_business,high,0.0
case_0939,review_in_progress,2024-02-02 12:52:52.927636-05:00,reviewer_002,complete,existing_business,high,51.57
case_0939,health_inspection,2024-02-07 09:00:00-05:00,inspector_002,complete,existing_business,high,52.79
case_0939,approved,2024-02-12 09:00:00-05:00,,complete,existing_business,high,0.0
case_0940,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0940,intake_validation,2024-01-03 14:13:40.614990-05:00,clerk_003,complete,new_business,low,70.64
case_0940,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,low,0.0
case_0940,review_in_progress,2024-01-05 09:18:19.936470-05:00,reviewer_001,complete,new_business,low,41.42
case_0940,request_additional_info,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0940,applicant_provided_info,2024-01-11 14:44:06.199939-05:00,,complete,new_business,low,0.0
case_0940,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_001,complete,new_business,low,39.15
case_0940,request_additional_info,2024-01-19 16:17:01.148707-05:00,,complete,new_business,low,0.0
case_0940,applicant_provided_info,2024-01-23 09:00:00-05:00,,complete,new_business,low,0.0
case_0940,review_in_progress,2024-01-25 14:51:24.694365-05:00,reviewer_003,complete,new_business,low,68.81
case_0940,health_inspection,2024-01-29 09:00:00-05:00,inspector_002,complete,new_business,low,33.85
case_0940,approved,2024-02-05 09:00:00-05:00,,complete,new_business,low,0.0
case_0941,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0941,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,30.77
case_0941,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0941,review_in_progress,2024-01-08 09:23:03.816065-05:00,reviewer_004,complete,new_business,normal,62.53
case_0941,health_inspection,2024-01-12 09:00:00-05:00,inspector_001,complete,new_business,normal,42.4
case_0941,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0942,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0942,intake_validation,2024-01-03 11:24:47.523859-05:00,clerk_001,complete,new_business,normal,47.56
case_0942,assigned_to_reviewer,2024-01-04 10:28:42.751625-05:00,,complete,new_business,normal,0.0
case_0942,review_in_progress,2024-01-04 10:43:23.544979-05:00,reviewer_001,complete,new_business,normal,40.55
case_0942,request_additional_info,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0942,applicant_provided_info,2024-01-12 12:18:28.620970-05:00,,complete,new_business,normal,0.0
case_0942,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_004,complete,new_business,normal,46.92
case_0942,request_additional_info,2024-01-19 09:33:01.941847-05:00,,complete,new_business,normal,0.0
case_0942,withdrawn,2024-01-22 09:00:00-05:00,,complete,new_business,normal,0.0
case_0943,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0943,intake_validation,2024-01-03 09:18:11.263260-05:00,clerk_002,complete,new_business,normal,44.01
case_0943,rejected,2024-01-05 10:10:20.849397-05:00,,complete,new_business,normal,0.0
case_0944,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
case_0944,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,renewal,normal,66.24
case_0944,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0944,review_in_progress,2024-01-08 09:14:45.864746-05:00,reviewer_004,complete,renewal,normal,36.42
case_0944,health_inspection,2024-01-11 10:26:28.032649-05:00,inspector_002,complete,renewal,normal,24.81
case_0944,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0945,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,normal,0.0
